,word,lemma,onset,offset,logfreq,pos,section,top_down,bottom_up,left_corner,sentence_id,new-disc-stack-lc,new-disc-stack-lc-rev,new-disc-stack-bu,new-disc-stack-bu-rev,new-disc-pred-td,new-disc-pred-td-rev,new-disc-changed-lc,new-disc-changed-lc-rev,new-disc-changed-bu,new-disc-changed-bu-rev,new-disc-changed-td,new-disc-changed-td-rev,new-disc-old-lc,new-disc-old-rev,new-disc-old-td,new-disc-old-bu,new-disc-filler-gap,new-disc-filler-gap-only-filler,new-disc-filler-gap-only-gap,new-disc-filler-gap-only-rule-1,new-disc-filler-gap-only-rule-2,new-disc-filler-gap-only-rule-3,new-disc-filler-gap-only-rule-4,new-disc-filler-gap-only-rule-5,new-disc-filler-gap-only-rule-6,new-disc-filler-gap-only-rule-7,new-proj-stack-lc,new-proj-stack-lc-rev,new-proj-stack-bu,new-proj-stack-bu-rev,new-proj-pred-td,new-proj-pred-td-rev,new-proj-changed-lc,new-proj-changed-lc-rev,new-proj-changed-bu,new-proj-changed-bu-rev,new-proj-changed-td,new-proj-changed-td-rev,new-proj-old-lc,new-proj-old-rev,new-proj-old-td,new-proj-old-bu,new-proj-filler-gap,new-proj-filler-gap-only-filler,new-proj-filler-gap-only-gap,new-proj-filler-gap-only-rule-1,new-proj-filler-gap-only-rule-2,new-proj-filler-gap-only-rule-3,new-proj-filler-gap-only-rule-4,new-proj-filler-gap-only-rule-5,new-proj-filler-gap-only-rule-6,new-proj-filler-gap-only-rule-7
13760,天,天,535.22,535.36,8.29407038988675,NOUN,8,2,3,3,2407,1,1,1,1,1,1,4,4,3,3,3,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,4,4,3,3,3,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0
13761,早上,早上,535.36,535.72,4.932262857409855,NOUN,8,4,2,3,2407,1,1,1,1,0,0,2,2,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13762,你,你,536.5,536.61,9.315711767574822,PRON,8,2,2,2,2408,1,1,1,1,1,1,2,2,1,1,4,4,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,4,4,1,1,3,0,0,0,0,0,0,0,0,0,0,0
13763,单独,单独,536.61,536.89,5.766738494298533,ADV,8,3,2,3,2408,1,1,2,2,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13764,一,一,536.89,537.02,11.4288871621941,NUM,8,3,1,2,2408,1,1,3,3,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13765,个,个,537.02,537.13,10.347959152135804,NUM,8,2,3,3,2408,1,1,1,1,1,1,5,5,4,4,4,4,1,1,0,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,5,5,4,4,4,4,1,1,0,3,0,0,0,0,0,0,0,0,0,0
13766,人,人,537.13,537.25,10.91693258096741,NOUN,8,2,3,3,2408,1,1,1,1,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
13767,在,在,537.25,537.35,11.76214703363635,ADP,8,2,1,2,2408,2,2,2,2,1,1,2,2,1,1,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,2,2,1,1,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0
13768,这,这,537.35,537.45,11.129278789292488,PRON,8,2,3,3,2408,3,3,3,3,1,1,2,2,1,1,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,1,1,2,2,1,1,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0
13769,旷无人烟,无人,537.45,537.99,0.1963888140053901,NOUN,8,2,4,3,2408,3,3,4,4,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13770,的,的,537.99,538.1,13.549001743000456,PART,8,1,2,2,2408,2,2,3,3,1,1,5,5,3,3,3,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,2,3,3,1,1,5,5,3,3,3,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0
13771,地方,地方,538.1,538.37,8.868399771067184,NOUN,8,2,4,3,2408,1,1,2,2,1,1,5,5,3,3,3,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,5,5,3,3,3,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0
13772,走,走,538.37,538.55,7.984938939130278,VERB,8,2,1,2,2408,1,1,3,3,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13773,着,着,538.55,538.71,9.759306279287683,PART,8,1,5,2,2408,1,1,1,1,0,0,4,4,4,4,4,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,4,4,4,4,4,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0
13774,这么,这么,539.93,540.15,6.955323744801001,ADV,8,5,2,3,2409,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13775,说,说,540.15,540.39,10.280013362803595,VERB,8,2,1,2,2409,1,1,1,1,0,0,2,2,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13776,这,这,541.04,541.14,11.129278789292488,PRON,8,3,2,3,2410,1,1,1,1,1,1,2,2,1,1,3,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,3,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0
13777,并,并,541.14,541.31,9.959021024650852,ADV,8,3,2,3,2410,2,2,2,2,1,1,2,2,1,1,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,2,2,1,1,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0
13778,不,不,541.31,541.37,10.967124178394917,ADV,8,2,2,2,2410,1,1,2,2,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
13779,是,是,541.37,541.5,11.813576063887458,VERB,8,2,1,2,2410,1,1,3,3,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13780,偶然,偶然,541.5,541.81,5.849990264514749,VERB,8,5,3,4,2410,1,1,4,4,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13781,的,的,541.81,541.9,13.549001743000456,PART,8,1,9,2,2410,1,1,1,1,1,1,6,6,5,5,5,5,1,1,0,4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,6,6,5,5,5,5,1,1,0,4,0,0,0,0,0,0,0,0,0,0
13782,了,了,541.9,542.03,11.717088826693631,PART,8,1,2,2,2410,1,1,1,1,0,0,2,2,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13783,你,你,542.95,543.07,9.315711767574822,PRON,8,3,2,3,2411,1,1,1,1,1,1,2,2,1,1,4,4,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,4,4,1,1,3,0,0,0,0,0,0,0,0,0,0,0
13784,是,是,543.07,543.19,11.813576063887458,VERB,8,2,1,2,2411,1,1,2,2,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13785,要,要,543.19,543.32,10.12225671012577,VERB,8,8,1,2,2411,1,1,3,1,1,1,3,4,1,3,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,1,3,4,1,3,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13786,回到,回到,543.32,543.67,-1.2006450142332614,VERB,8,2,1,2,2411,2,2,4,2,1,1,2,2,1,1,4,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,4,2,1,1,2,2,1,1,4,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0
13787,你,你,543.67,543.9,9.315711767574822,PRON,8,2,4,3,2411,3,3,5,3,1,1,2,2,1,1,5,5,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,1,1,2,2,1,1,5,5,1,1,3,0,0,0,0,0,0,0,0,0,0,0
13788,降落,降落,543.9,544.21,3.834861144128999,VERB,8,2,4,3,2411,3,3,5,3,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3,3,5,3,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
13789,的,的,544.21,544.29,13.549001743000456,PART,8,1,2,2,2411,2,2,5,3,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,5,3,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
13790,地方,地方,544.29,544.54,8.868399771067184,NOUN,8,2,1,2,2411,1,1,4,2,1,1,5,4,3,3,3,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,4,2,1,1,5,4,3,3,3,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0
13791,去,去,544.54,544.66,8.632603636927483,VERB,8,1,3,2,2411,1,1,1,1,1,1,6,2,5,2,5,2,1,1,0,4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,6,2,5,2,5,2,1,1,0,4,0,0,0,0,0,0,0,0,0,0
13792,是,是,544.66,544.79,11.813576063887458,VERB,8,2,3,3,2411,1,1,1,1,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
13793,吗,吗,544.79,544.93,7.516993537684965,PART,8,1,4,2,2411,1,1,1,1,0,0,2,2,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13794,小王子,小王子,545.37,545.81,-0.807436326962073,NOUN,8,5,2,3,2412,1,1,1,1,1,1,2,2,1,1,4,4,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,4,4,1,1,3,0,0,0,0,0,0,0,0,0,0,0
13795,的,的,545.81,545.9,13.549001743000456,PART,8,1,2,2,2412,1,1,1,1,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
13796,脸,脸,545.9,546.19,5.484576992292915,NOUN,8,2,3,3,2412,1,1,1,1,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
13797,又,又,546.47,546.64,9.206756758496828,ADV,8,3,2,3,2412,1,1,2,2,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13798,红,红,546.64,546.92,6.306309957879819,VERB,8,2,1,2,2412,1,1,3,3,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13799,了,了,546.92,547.05,11.717088826693631,PART,8,1,4,2,2412,1,1,1,1,0,0,4,4,4,4,4,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,4,4,4,4,4,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0
13800,我,我,548.07,548.17,10.534098233242508,PRON,8,3,2,3,2413,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13801,犹豫不定,犹豫不定,548.17,548.73,1.0712410918719777,VERB,8,4,2,3,2413,2,2,2,2,1,1,2,2,1,1,5,5,1,1,3,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,2,2,1,1,5,5,1,1,3,0,0,0,0,0,0,0,0,0,0,0
13802,地,地,548.73,548.81,10.18742007921881,PART,8,1,2,2,2413,2,2,2,2,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
13803,又,又,548.81,548.95,9.206756758496828,ADV,8,4,2,3,2413,1,1,2,2,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
13804,说,说,548.95,549.14,10.280013362803595,VERB,8,2,1,2,2413,2,2,3,3,1,1,2,2,1,1,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,1,1,2,2,1,1,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0
13805,了,了,549.14,549.24,11.717088826693631,PART,8,1,1,1,2413,1,1,3,3,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
13806,一,一,549.24,549.33,11.4288871621941,NUM,8,3,2,3,2413,1,1,4,4,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13807,句,句,549.33,549.53,6.844107028103038,NUM,8,2,5,3,2413,1,1,1,1,0,0,5,5,5,5,5,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,5,5,5,5,5,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0
13808,可能,可能,549.92,550.36,9.172816682064076,VERB,8,2,1,2,2414,1,1,1,1,1,1,2,2,1,1,3,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,3,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0
13809,是,是,550.79,550.98,11.813576063887458,VERB,8,2,1,2,2414,1,1,2,2,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13810,因为,因为,550.98,551.16,9.073169679411498,ADP,8,2,1,2,2414,1,1,3,3,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13811,周年,周年,551.16,551.46,6.310023727212031,NOUN,8,3,2,3,2414,1,1,4,4,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13812,纪念,纪念,551.46,551.79,6.358317023810346,VERB,8,2,8,3,2414,1,1,1,1,1,1,6,6,5,5,5,5,1,1,0,4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,6,6,5,5,5,5,1,1,0,4,0,0,0,0,0,0,0,0,0,0
13813,吧,吧,551.79,551.95,6.177194870782348,PART,8,1,2,2,2414,1,1,1,1,0,0,2,2,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13814,小王子,小王子,552.8,553.46,-0.807436326962073,NOUN,8,4,2,3,2415,1,1,1,1,1,1,2,2,1,1,3,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,3,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0
13815,脸,脸,553.91,554.17,5.484576992292915,NOUN,8,2,3,3,2415,1,1,1,1,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
13816,又,又,554.17,554.47,9.206756758496828,ADV,8,3,2,3,2415,1,1,2,2,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13817,红,红,554.47,554.79,6.306309957879819,VERB,8,2,1,2,2415,1,1,3,3,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13818,了,了,554.79,554.93,11.717088826693631,PART,8,1,4,2,2415,1,1,1,1,0,0,4,4,4,4,4,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,4,4,4,4,4,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0
13819,他,他,555.38,555.54,10.667244187208931,PRON,8,7,2,3,2416,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13820,从来,从来,555.54,555.86,6.063059363930678,ADV,8,3,2,3,2416,2,2,2,2,1,1,2,2,1,1,5,5,1,1,3,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,2,2,1,1,5,5,1,1,3,0,0,0,0,0,0,0,0,0,0,0
13821,也,也,555.86,555.98,10.523259496272392,ADV,8,2,2,2,2416,2,2,2,2,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
13822,不,不,555.98,556.06,10.967124178394917,ADV,8,2,2,2,2416,1,1,2,2,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
13823,回答,回答,556.06,556.36,6.903608693768208,VERB,8,2,1,2,2416,1,1,3,3,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13824,这些,这些,556.36,556.61,9.35458442856651,DET,8,3,2,3,2416,1,1,4,4,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13825,问题,问题,556.61,556.99,10.003741853641548,NOUN,8,2,6,3,2416,1,1,1,1,0,0,5,5,5,5,5,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,5,5,5,5,5,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0
13826,但是,但是,557.71,558.12,8.966424308179176,ADV,8,3,2,3,2417,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13827,脸红,脸红,558.64,559.19,1.065400154461996,NOUN,8,3,2,3,2418,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13828,就,就,559.63,559.78,10.143313771089671,ADV,8,3,2,3,2419,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13829,等于,等于,559.78,560.03,5.567286692567663,VERB,8,3,1,2,2419,1,1,2,2,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13830,说,说,560.03,560.22,10.280013362803595,VERB,8,1,5,2,2419,1,1,3,3,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13831,是,是,560.22,560.52,11.813576063887458,VERB,8,2,4,3,2419,1,1,4,4,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13832,的,的,560.52,560.65,13.549001743000456,PART,8,1,3,2,2419,1,1,1,1,0,0,5,5,5,5,5,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,5,5,5,5,5,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0
13833,是,是,561.21,561.37,11.813576063887458,VERB,8,2,2,2,2420,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13834,吧,吧,561.37,561.5,6.177194870782348,PART,8,1,2,2,2420,1,1,1,1,0,0,2,2,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13835,啊,啊,562.66,563.21,5.44965552350966,INTJ,8,3,2,3,2421,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13836,我,我,564.04,564.13,10.534098233242508,PRON,8,2,2,2,2422,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13837,对,对,564.13,564.23,10.687452473351607,ADP,8,3,1,2,2422,2,2,2,2,1,1,2,2,1,1,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,2,2,1,1,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0
13838,他,他,564.23,564.39,10.667244187208931,PRON,8,2,3,3,2422,1,1,2,2,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
13839,说,说,564.39,564.6,10.280013362803595,VERB,8,2,4,3,2422,1,1,1,1,0,0,3,3,3,3,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,3,3,3,3,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0
13840,我,我,565.68,565.79,10.534098233242508,PRON,8,3,2,3,2423,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13841,有点,有点,565.79,566.05,5.856858291310669,ADV,8,2,1,2,2423,1,1,2,2,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13842,怕,怕,566.05,566.35,5.962576270014197,VERB,8,3,5,4,2423,1,1,1,1,0,0,3,3,3,3,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,3,3,3,3,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0
13843,但,但,567.29,567.43,9.965942780123862,ADV,8,4,2,3,2424,1,1,1,1,1,1,2,2,1,1,3,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,3,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0
13844,他,他,567.43,567.59,10.667244187208931,PRON,8,2,2,2,2424,1,1,1,1,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
13845,却,却,567.59,567.72,8.332593441509932,ADV,8,3,2,3,2424,1,1,2,1,1,0,3,2,1,2,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,3,2,1,2,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
13846,回答,回答,567.72,567.99,6.903608693768208,VERB,8,2,4,3,2424,2,2,3,2,1,1,2,2,1,1,4,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,1,1,2,2,1,1,4,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0
13847,我,我,567.99,568.09,10.534098233242508,PRON,8,2,2,2,2424,1,1,3,2,1,1,4,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,2,1,1,4,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
13848,说,说,568.09,568.32,10.280013362803595,VERB,8,2,1,2,2424,1,1,1,1,0,0,4,2,4,2,4,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,4,2,4,2,4,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0
13849,你,你,569.17,569.52,9.315711767574822,PRON,8,3,2,3,2425,1,1,1,1,1,0,2,1,1,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,2,1,1,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
13850,现在,现在,569.68,570.0,8.650170430526058,NOUN,8,4,2,3,2425,2,2,2,2,1,1,2,2,1,1,4,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,2,2,1,1,4,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0
13851,该,该,570.0,570.13,8.639729711343655,DET,8,2,1,2,2425,2,2,3,3,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
